score;completeness;rescuebot_action;rescuebot_location;dylan_action;dylan_location;world_nr;tick_nr
21;0.625;Idle;(10, 14);;(9, 15);1;3397
21;0.625;Idle;(10, 14);;(9, 15);1;3398
21;0.625;Idle;(10, 14);;(9, 15);1;3399
21;0.625;Idle;(10, 14);;(9, 15);1;3400
21;0.625;MoveSouth;(10, 14);MoveEast;(10, 15);1;3401
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3402
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3403
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3404
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3405
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3406
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3407
21;0.625;MoveSouth;(10, 14);;(10, 15);1;3408
21;0.625;MoveSouth;(10, 15);;(10, 15);1;3409
21;0.625;;(10, 15);;(10, 15);1;3410
21;0.625;;(10, 15);;(10, 15);1;3411
21;0.625;;(10, 15);;(10, 15);1;3412
21;0.625;;(10, 15);;(10, 15);1;3413
21;0.625;;(10, 15);;(10, 15);1;3414
21;0.625;;(10, 15);;(10, 15);1;3415
21;0.625;;(10, 15);CarryObjectTogether;(10, 15);1;3416
21;0.625;;(10, 15);;(10, 15);1;3417
21;0.625;;(10, 15);;(10, 15);1;3418
21;0.625;;(10, 15);;(10, 15);1;3419
21;0.625;;(10, 15);;(10, 15);1;3420
21;0.625;;(10, 15);;(10, 15);1;3421
21;0.625;;(10, 15);;(10, 15);1;3422
21;0.625;;(10, 15);;(10, 15);1;3423
21;0.625;;(10, 15);;(10, 15);1;3424
21;0.625;;(10, 15);;(10, 15);1;3425
21;0.625;;(10, 15);;(10, 15);1;3426
21;0.625;;(10, 15);;(10, 15);1;3427
21;0.625;;(10, 15);;(10, 15);1;3428
21;0.625;;(10, 15);MoveWest;(9, 15);1;3429
21;0.625;;(10, 15);;(9, 15);1;3430
21;0.625;;(10, 15);;(9, 15);1;3431
21;0.625;;(10, 15);;(9, 15);1;3432
21;0.625;;(10, 15);;(9, 15);1;3433
21;0.625;;(10, 15);;(9, 15);1;3434
21;0.625;;(10, 15);;(9, 15);1;3435
21;0.625;;(10, 15);MoveSouth;(9, 16);1;3436
21;0.625;;(10, 15);;(9, 16);1;3437
21;0.625;;(10, 15);;(9, 16);1;3438
21;0.625;;(10, 15);;(9, 16);1;3439
21;0.625;;(10, 15);;(9, 16);1;3440
21;0.625;;(10, 15);;(9, 16);1;3441
21;0.625;;(10, 15);;(9, 16);1;3442
21;0.625;;(10, 15);MoveSouth;(9, 17);1;3443
21;0.625;;(10, 15);;(9, 17);1;3444
21;0.625;;(10, 15);;(9, 17);1;3445
21;0.625;;(10, 15);;(9, 17);1;3446
21;0.625;;(10, 15);;(9, 17);1;3447
21;0.625;;(10, 15);;(9, 17);1;3448
21;0.625;;(10, 15);MoveEast;(10, 17);1;3449
21;0.625;;(10, 15);;(10, 17);1;3450
21;0.625;;(10, 15);;(10, 17);1;3451
21;0.625;;(10, 15);;(10, 17);1;3452
21;0.625;;(10, 15);;(10, 17);1;3453
21;0.625;;(10, 15);;(10, 17);1;3454
21;0.625;;(10, 15);MoveEast;(11, 17);1;3455
21;0.625;;(10, 15);MoveEast;(12, 17);1;3456
21;0.625;;(10, 15);MoveEast;(13, 17);1;3457
21;0.625;;(10, 15);;(13, 17);1;3458
21;0.625;;(10, 15);;(13, 17);1;3459
21;0.625;;(10, 15);MoveEast;(14, 17);1;3460
21;0.625;;(10, 15);;(14, 17);1;3461
21;0.625;;(10, 15);MoveEast;(14, 17);1;3462
21;0.625;;(10, 15);MoveEast;(14, 17);1;3463
21;0.625;;(10, 15);MoveEast;(14, 17);1;3464
21;0.625;;(10, 15);MoveEast;(14, 17);1;3465
21;0.625;;(10, 15);MoveEast;(14, 17);1;3466
21;0.625;;(10, 15);MoveEast;(15, 17);1;3467
21;0.625;;(10, 15);MoveEast;(16, 17);1;3468
21;0.625;;(10, 15);;(16, 17);1;3469
21;0.625;;(10, 15);;(16, 17);1;3470
21;0.625;;(10, 15);;(16, 17);1;3471
21;0.625;;(10, 15);;(16, 17);1;3472
21;0.625;;(10, 15);;(16, 17);1;3473
21;0.625;;(10, 15);;(16, 17);1;3474
21;0.625;;(10, 15);;(16, 17);1;3475
21;0.625;;(10, 15);;(16, 17);1;3476
21;0.625;;(10, 15);;(16, 17);1;3477
21;0.625;;(10, 15);MoveSouth;(16, 17);1;3478
21;0.625;;(10, 15);MoveSouth;(16, 17);1;3479
21;0.625;;(10, 15);MoveSouth;(16, 17);1;3480
21;0.625;;(10, 15);MoveSouth;(16, 17);1;3481
21;0.625;;(10, 15);MoveSouth;(16, 17);1;3482
21;0.625;;(10, 15);MoveSouth;(16, 18);1;3483
21;0.625;;(10, 15);;(16, 18);1;3484
21;0.625;;(10, 15);;(16, 18);1;3485
21;0.625;;(10, 15);;(16, 18);1;3486
21;0.625;;(10, 15);;(16, 18);1;3487
21;0.625;;(10, 15);;(16, 18);1;3488
21;0.625;;(10, 15);;(16, 18);1;3489
21;0.625;;(10, 15);;(16, 18);1;3490
21;0.625;;(10, 15);;(16, 18);1;3491
21;0.625;;(10, 15);MoveEast;(17, 18);1;3492
21;0.625;;(10, 15);MoveEast;(18, 18);1;3493
21;0.625;;(10, 15);;(18, 18);1;3494
21;0.625;;(10, 15);;(18, 18);1;3495
21;0.625;;(10, 15);MoveEast;(19, 18);1;3496
21;0.625;;(10, 15);MoveEast;(20, 18);1;3497
21;0.625;;(10, 15);;(20, 18);1;3498
21;0.625;;(10, 15);MoveEast;(20, 18);1;3499
21;0.625;;(10, 15);MoveEast;(20, 18);1;3500
21;0.625;;(10, 15);MoveEast;(20, 18);1;3501
21;0.625;;(10, 15);MoveEast;(20, 18);1;3502
21;0.625;;(10, 15);MoveEast;(20, 18);1;3503
21;0.625;;(10, 15);MoveEast;(21, 18);1;3504
21;0.625;;(10, 15);MoveEast;(22, 18);1;3505
21;0.625;;(10, 15);;(22, 18);1;3506
21;0.625;;(10, 15);;(22, 18);1;3507
21;0.625;;(10, 15);;(22, 18);1;3508
21;0.625;;(10, 15);;(22, 18);1;3509
21;0.625;;(10, 15);MoveEast;(23, 18);1;3510
21;0.625;;(10, 15);;(23, 18);1;3511
21;0.625;;(10, 15);;(23, 18);1;3512
21;0.625;;(10, 15);;(23, 18);1;3513
21;0.625;;(10, 15);;(23, 18);1;3514
21;0.625;;(10, 15);;(23, 18);1;3515
21;0.625;;(10, 15);;(23, 18);1;3516
21;0.625;;(10, 15);;(23, 18);1;3517
21;0.625;;(10, 15);;(23, 18);1;3518
21;0.625;;(10, 15);;(23, 18);1;3519
21;0.625;;(10, 15);;(23, 18);1;3520
21;0.625;;(10, 15);MoveNorth;(23, 17);1;3521
21;0.625;;(10, 15);;(23, 17);1;3522
21;0.625;;(10, 15);MoveNorth;(23, 16);1;3523
21;0.625;;(10, 15);MoveNorth;(23, 15);1;3524
21;0.625;;(10, 15);MoveNorth;(23, 14);1;3525
21;0.625;;(10, 15);MoveNorth;(23, 13);1;3526
21;0.625;;(10, 15);MoveNorth;(23, 12);1;3527
21;0.625;;(10, 15);;(23, 12);1;3528
21;0.625;;(10, 15);;(23, 12);1;3529
21;0.625;;(10, 15);;(23, 12);1;3530
21;0.625;;(10, 15);;(23, 12);1;3531
21;0.625;;(10, 15);;(23, 12);1;3532
21;0.625;;(10, 15);MoveNorth;(23, 11);1;3533
21;0.625;;(10, 15);;(23, 11);1;3534
21;0.625;;(10, 15);;(23, 11);1;3535
21;0.625;;(10, 15);;(23, 11);1;3536
21;0.625;;(10, 15);;(23, 11);1;3537
21;0.625;;(10, 15);;(23, 11);1;3538
21;0.625;;(10, 15);;(23, 11);1;3539
21;0.625;;(10, 15);;(23, 11);1;3540
21;0.625;;(10, 15);;(23, 11);1;3541
21;0.625;;(10, 15);MoveNorth;(23, 10);1;3542
21;0.625;;(10, 15);;(23, 10);1;3543
21;0.625;;(10, 15);;(23, 10);1;3544
21;0.625;;(10, 15);;(23, 10);1;3545
21;0.625;;(10, 15);;(23, 10);1;3546
21;0.625;;(10, 15);;(23, 10);1;3547
21;0.625;;(10, 15);;(23, 10);1;3548
21;0.625;;(10, 15);;(23, 10);1;3549
21;0.625;;(10, 15);;(23, 10);1;3550
21;0.625;;(10, 15);;(23, 10);1;3551
21;0.625;;(10, 15);;(23, 10);1;3552
21;0.625;;(10, 15);;(23, 10);1;3553
21;0.625;;(10, 15);;(23, 10);1;3554
21;0.625;;(10, 15);MoveNorth;(23, 9);1;3555
21;0.625;;(10, 15);;(23, 9);1;3556
21;0.625;;(10, 15);;(23, 9);1;3557
21;0.625;;(10, 15);;(23, 9);1;3558
21;0.625;;(10, 15);;(23, 9);1;3559
21;0.625;;(10, 15);;(23, 9);1;3560
21;0.625;;(10, 15);;(23, 9);1;3561
21;0.625;;(10, 15);;(23, 9);1;3562
21;0.625;;(10, 15);;(23, 9);1;3563
21;0.625;;(10, 15);;(23, 9);1;3564
21;0.625;;(10, 15);;(23, 9);1;3565
21;0.625;;(10, 15);;(23, 9);1;3566
21;0.625;;(10, 15);;(23, 9);1;3567
21;0.625;;(10, 15);;(23, 9);1;3568
27;0.75;;(23, 9);DropObjectTogether;(23, 9);1;3569
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3570
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3571
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3572
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3573
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3574
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3575
27;0.75;MoveSouthWest;(23, 9);;(23, 9);1;3576
27;0.75;MoveSouthWest;(23, 9);MoveSouth;(23, 10);1;3577
27;0.75;MoveSouthWest;(22, 10);;(23, 10);1;3578
27;0.75;MoveSouthWest;(22, 10);;(23, 10);1;3579
27;0.75;MoveSouthWest;(22, 10);;(23, 10);1;3580
27;0.75;MoveSouthWest;(22, 10);;(23, 10);1;3581
27;0.75;MoveSouthWest;(22, 10);;(23, 10);1;3582
27;0.75;MoveSouthWest;(22, 10);MoveSouth;(23, 11);1;3583
27;0.75;MoveSouthWest;(22, 10);MoveSouth;(23, 12);1;3584
27;0.75;MoveSouthWest;(22, 10);;(23, 12);1;3585
27;0.75;MoveSouthWest;(22, 10);MoveSouth;(23, 13);1;3586
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 14);1;3587
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 15);1;3588
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 16);1;3589
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 17);1;3590
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 18);1;3591
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 18);1;3592
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 18);1;3593
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 18);1;3594
27;0.75;MoveSouthWest;(21, 11);MoveSouth;(23, 18);1;3595
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3596
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3597
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3598
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3599
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3600
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3601
27;0.75;MoveSouthWest;(20, 12);MoveSouth;(23, 18);1;3602
27;0.75;MoveSouthWest;(20, 12);;(23, 18);1;3603
27;0.75;MoveSouthWest;(20, 12);;(23, 18);1;3604
27;0.75;MoveSouthWest;(19, 13);MoveWest;(22, 18);1;3605
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3606
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3607
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3608
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3609
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3610
27;0.75;MoveSouthWest;(19, 13);;(22, 18);1;3611
27;0.75;MoveSouthWest;(19, 13);MoveWest;(21, 18);1;3612
27;0.75;MoveSouthWest;(19, 13);MoveWest;(20, 18);1;3613
27;0.75;MoveSouthWest;(18, 14);;(20, 18);1;3614
27;0.75;MoveSouth;(18, 14);MoveWest;(20, 18);1;3615
27;0.75;MoveSouth;(18, 14);MoveWest;(20, 18);1;3616
27;0.75;MoveSouth;(18, 14);MoveWest;(20, 18);1;3617
27;0.75;MoveSouth;(18, 14);MoveWest;(20, 18);1;3618
27;0.75;MoveSouth;(18, 14);MoveWest;(20, 18);1;3619
27;0.75;MoveSouth;(18, 14);MoveWest;(19, 18);1;3620
27;0.75;MoveSouth;(18, 14);MoveWest;(18, 18);1;3621
27;0.75;MoveSouth;(18, 14);MoveWest;(17, 18);1;3622
27;0.75;MoveSouth;(18, 14);MoveWest;(16, 18);1;3623
27;0.75;MoveSouth;(18, 14);MoveWest;(15, 18);1;3624
27;0.75;MoveSouth;(18, 14);MoveWest;(14, 18);1;3625
27;0.75;MoveSouth;(18, 14);;(14, 18);1;3626
27;0.75;MoveSouth;(18, 14);MoveWest;(14, 18);1;3627
27;0.75;MoveSouth;(18, 15);MoveWest;(14, 18);1;3628
27;0.75;MoveSouth;(18, 15);MoveWest;(14, 18);1;3629
27;0.75;MoveSouth;(18, 15);MoveWest;(14, 18);1;3630
27;0.75;MoveSouth;(18, 15);MoveWest;(14, 18);1;3631
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3632
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3633
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3634
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3635
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3636
27;0.75;MoveSouth;(18, 15);MoveWest;(13, 18);1;3637
27;0.75;MoveSouth;(18, 15);MoveWest;(12, 18);1;3638
27;0.75;MoveSouth;(18, 15);MoveWest;(12, 18);1;3639
27;0.75;MoveSouth;(18, 15);MoveWest;(12, 18);1;3640
27;0.75;MoveSouth;(18, 15);MoveWest;(12, 18);1;3641
27;0.75;MoveSouth;(18, 16);MoveWest;(12, 18);1;3642
27;0.75;MoveSouthWest;(18, 16);MoveWest;(12, 18);1;3643
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3644
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3645
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3646
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3647
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3648
27;0.75;MoveSouthWest;(18, 16);MoveWest;(11, 18);1;3649
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3650
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3651
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3652
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3653
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3654
27;0.75;MoveSouthWest;(18, 16);MoveWest;(10, 18);1;3655
27;0.75;MoveSouthWest;(17, 17);MoveWest;(9, 18);1;3656
27;0.75;MoveWest;(17, 17);MoveWest;(8, 18);1;3657
27;0.75;MoveWest;(17, 17);;(8, 18);1;3658
27;0.75;MoveWest;(17, 17);MoveWest;(7, 18);1;3659
27;0.75;MoveWest;(17, 17);MoveWest;(6, 18);1;3660
27;0.75;MoveWest;(17, 17);;(6, 18);1;3661
27;0.75;MoveWest;(17, 17);;(6, 18);1;3662
27;0.75;MoveWest;(17, 17);MoveWest;(5, 18);1;3663
27;0.75;MoveWest;(17, 17);MoveWest;(4, 18);1;3664
27;0.75;MoveWest;(17, 17);;(4, 18);1;3665
27;0.75;MoveWest;(17, 17);MoveWest;(3, 18);1;3666
27;0.75;MoveWest;(17, 17);MoveWest;(2, 18);1;3667
27;0.75;MoveWest;(17, 17);;(2, 18);1;3668
27;0.75;MoveWest;(17, 17);;(2, 18);1;3669
27;0.75;MoveWest;(16, 17);;(2, 18);1;3670
27;0.75;MoveWest;(16, 17);;(2, 18);1;3671
27;0.75;MoveWest;(16, 17);;(2, 18);1;3672
27;0.75;MoveWest;(16, 17);;(2, 18);1;3673
27;0.75;MoveWest;(16, 17);;(2, 18);1;3674
27;0.75;MoveWest;(16, 17);;(2, 18);1;3675
27;0.75;MoveWest;(16, 17);MoveEast;(3, 18);1;3676
27;0.75;MoveWest;(16, 17);;(3, 18);1;3677
27;0.75;MoveWest;(16, 17);;(3, 18);1;3678
27;0.75;MoveWest;(16, 17);;(3, 18);1;3679
27;0.75;MoveWest;(16, 17);;(3, 18);1;3680
27;0.75;MoveWest;(16, 17);;(3, 18);1;3681
27;0.75;MoveWest;(16, 17);;(3, 18);1;3682
27;0.75;MoveWest;(16, 17);;(3, 18);1;3683
27;0.75;MoveWest;(15, 17);MoveNorth;(3, 17);1;3684
27;0.75;MoveWest;(15, 17);;(3, 17);1;3685
27;0.75;MoveWest;(15, 17);;(3, 17);1;3686
27;0.75;MoveWest;(15, 17);;(3, 17);1;3687
27;0.75;MoveWest;(15, 17);;(3, 17);1;3688
27;0.75;MoveWest;(15, 17);;(3, 17);1;3689
27;0.75;MoveWest;(15, 17);;(3, 17);1;3690
27;0.75;MoveWest;(15, 17);;(3, 17);1;3691
27;0.75;MoveWest;(15, 17);;(3, 17);1;3692
27;0.75;MoveWest;(14, 17);;(3, 17);1;3693
27;0.75;MoveWest;(14, 17);;(3, 17);1;3694
27;0.75;MoveWest;(14, 17);;(3, 17);1;3695
27;0.75;MoveWest;(14, 17);;(3, 17);1;3696
27;0.75;MoveWest;(14, 17);;(3, 17);1;3697
27;0.75;MoveWest;(14, 17);;(3, 17);1;3698
27;0.75;MoveWest;(14, 17);;(3, 17);1;3699
27;0.75;MoveWest;(14, 17);;(3, 17);1;3700
27;0.75;MoveWest;(14, 17);;(3, 17);1;3701
27;0.75;MoveWest;(14, 17);;(3, 17);1;3702
27;0.75;MoveWest;(14, 17);;(3, 17);1;3703
27;0.75;MoveWest;(14, 17);;(3, 17);1;3704
27;0.75;MoveWest;(14, 17);;(3, 17);1;3705
27;0.75;MoveWest;(14, 17);;(3, 17);1;3706
27;0.75;MoveWest;(13, 17);;(3, 17);1;3707
27;0.75;MoveWest;(13, 17);;(3, 17);1;3708
27;0.75;MoveWest;(13, 17);;(3, 17);1;3709
27;0.75;MoveWest;(13, 17);;(3, 17);1;3710
27;0.75;MoveWest;(13, 17);;(3, 17);1;3711
27;0.75;MoveWest;(13, 17);;(3, 17);1;3712
27;0.75;MoveWest;(13, 17);;(3, 17);1;3713
27;0.75;MoveWest;(13, 17);;(3, 17);1;3714
27;0.75;MoveWest;(13, 17);;(3, 17);1;3715
27;0.75;MoveWest;(12, 17);;(3, 17);1;3716
27;0.75;MoveWest;(12, 17);;(3, 17);1;3717
27;0.75;MoveWest;(12, 17);;(3, 17);1;3718
27;0.75;MoveWest;(12, 17);;(3, 17);1;3719
27;0.75;MoveWest;(12, 17);;(3, 17);1;3720
27;0.75;MoveWest;(12, 17);;(3, 17);1;3721
27;0.75;MoveWest;(12, 17);;(3, 17);1;3722
27;0.75;MoveWest;(12, 17);;(3, 17);1;3723
27;0.75;MoveWest;(12, 17);;(3, 17);1;3724
27;0.75;MoveWest;(11, 17);;(3, 17);1;3725
27;0.75;MoveWest;(11, 17);;(3, 17);1;3726
27;0.75;MoveWest;(11, 17);;(3, 17);1;3727
27;0.75;MoveWest;(11, 17);;(3, 17);1;3728
27;0.75;MoveWest;(11, 17);;(3, 17);1;3729
27;0.75;MoveWest;(11, 17);;(3, 17);1;3730
27;0.75;MoveWest;(11, 17);;(3, 17);1;3731
27;0.75;MoveWest;(11, 17);;(3, 17);1;3732
27;0.75;MoveWest;(11, 17);;(3, 17);1;3733
27;0.75;MoveWest;(10, 17);;(3, 17);1;3734
27;0.75;MoveWest;(10, 17);;(3, 17);1;3735
27;0.75;MoveWest;(10, 17);;(3, 17);1;3736
27;0.75;MoveWest;(10, 17);;(3, 17);1;3737
27;0.75;MoveWest;(10, 17);;(3, 17);1;3738
27;0.75;MoveWest;(10, 17);;(3, 17);1;3739
27;0.75;MoveWest;(10, 17);;(3, 17);1;3740
27;0.75;MoveWest;(10, 17);;(3, 17);1;3741
27;0.75;MoveWest;(10, 17);;(3, 17);1;3742
27;0.75;MoveWest;(9, 17);;(3, 17);1;3743
27;0.75;MoveWest;(9, 17);;(3, 17);1;3744
27;0.75;MoveWest;(9, 17);;(3, 17);1;3745
27;0.75;MoveWest;(9, 17);;(3, 17);1;3746
27;0.75;MoveWest;(9, 17);;(3, 17);1;3747
27;0.75;MoveWest;(9, 17);;(3, 17);1;3748
27;0.75;MoveWest;(9, 17);;(3, 17);1;3749
27;0.75;MoveWest;(9, 17);;(3, 17);1;3750
27;0.75;MoveWest;(9, 17);;(3, 17);1;3751
27;0.75;MoveWest;(8, 17);;(3, 17);1;3752
27;0.75;MoveWest;(8, 17);;(3, 17);1;3753
27;0.75;MoveWest;(8, 17);;(3, 17);1;3754
27;0.75;MoveWest;(8, 17);;(3, 17);1;3755
27;0.75;MoveWest;(8, 17);;(3, 17);1;3756
27;0.75;MoveWest;(8, 17);;(3, 17);1;3757
27;0.75;MoveWest;(8, 17);;(3, 17);1;3758
27;0.75;MoveWest;(8, 17);;(3, 17);1;3759
27;0.75;MoveWest;(8, 17);;(3, 17);1;3760
27;0.75;MoveWest;(8, 17);;(3, 17);1;3761
27;0.75;MoveWest;(8, 17);;(3, 17);1;3762
27;0.75;MoveWest;(8, 17);;(3, 17);1;3763
27;0.75;MoveWest;(8, 17);;(3, 17);1;3764
27;0.75;MoveWest;(8, 17);;(3, 17);1;3765
27;0.75;MoveWest;(7, 17);;(3, 17);1;3766
27;0.75;MoveWest;(7, 17);;(3, 17);1;3767
27;0.75;MoveWest;(7, 17);;(3, 17);1;3768
27;0.75;MoveWest;(7, 17);;(3, 17);1;3769
27;0.75;MoveWest;(7, 17);;(3, 17);1;3770
27;0.75;MoveWest;(7, 17);;(3, 17);1;3771
27;0.75;MoveWest;(7, 17);;(3, 17);1;3772
27;0.75;MoveWest;(7, 17);;(3, 17);1;3773
27;0.75;MoveWest;(7, 17);;(3, 17);1;3774
27;0.75;MoveWest;(7, 17);;(3, 17);1;3775
27;0.75;MoveWest;(7, 17);;(3, 17);1;3776
27;0.75;MoveWest;(7, 17);;(3, 17);1;3777
27;0.75;MoveWest;(7, 17);;(3, 17);1;3778
27;0.75;MoveWest;(7, 17);;(3, 17);1;3779
27;0.75;MoveWest;(6, 17);;(3, 17);1;3780
27;0.75;MoveWest;(6, 17);;(3, 17);1;3781
27;0.75;MoveWest;(6, 17);;(3, 17);1;3782
27;0.75;MoveWest;(6, 17);;(3, 17);1;3783
27;0.75;MoveWest;(6, 17);;(3, 17);1;3784
27;0.75;MoveWest;(6, 17);;(3, 17);1;3785
27;0.75;MoveWest;(6, 17);;(3, 17);1;3786
27;0.75;MoveWest;(6, 17);;(3, 17);1;3787
27;0.75;MoveWest;(6, 17);;(3, 17);1;3788
27;0.75;MoveWest;(6, 17);;(3, 17);1;3789
27;0.75;MoveWest;(6, 17);;(3, 17);1;3790
27;0.75;MoveWest;(6, 17);;(3, 17);1;3791
27;0.75;MoveWest;(6, 17);;(3, 17);1;3792
27;0.75;MoveWest;(6, 17);;(3, 17);1;3793
27;0.75;MoveWest;(5, 17);;(3, 17);1;3794
27;0.75;MoveWest;(5, 17);;(3, 17);1;3795
27;0.75;MoveWest;(5, 17);;(3, 17);1;3796
27;0.75;MoveWest;(5, 17);;(3, 17);1;3797
27;0.75;MoveWest;(5, 17);;(3, 17);1;3798
27;0.75;MoveWest;(5, 17);;(3, 17);1;3799
27;0.75;MoveWest;(5, 17);;(3, 17);1;3800
27;0.75;MoveWest;(5, 17);;(3, 17);1;3801
27;0.75;MoveWest;(5, 17);;(3, 17);1;3802
27;0.75;MoveWest;(5, 17);;(3, 17);1;3803
27;0.75;MoveWest;(5, 17);;(3, 17);1;3804
27;0.75;MoveWest;(5, 17);;(3, 17);1;3805
27;0.75;MoveWest;(5, 17);;(3, 17);1;3806
27;0.75;MoveWest;(5, 17);;(3, 17);1;3807
27;0.75;MoveWest;(4, 17);;(3, 17);1;3808
27;0.75;MoveWest;(4, 17);;(3, 17);1;3809
27;0.75;MoveWest;(4, 17);;(3, 17);1;3810
27;0.75;MoveWest;(4, 17);;(3, 17);1;3811
27;0.75;MoveWest;(4, 17);;(3, 17);1;3812
27;0.75;MoveWest;(4, 17);;(3, 17);1;3813
27;0.75;MoveWest;(4, 17);;(3, 17);1;3814
27;0.75;MoveWest;(4, 17);;(3, 17);1;3815
27;0.75;MoveWest;(4, 17);;(3, 17);1;3816
27;0.75;MoveWest;(4, 17);;(3, 17);1;3817
27;0.75;MoveWest;(4, 17);;(3, 17);1;3818
27;0.75;MoveWest;(4, 17);;(3, 17);1;3819
27;0.75;MoveWest;(4, 17);;(3, 17);1;3820
27;0.75;MoveWest;(4, 17);;(3, 17);1;3821
27;0.75;MoveWest;(3, 17);;(3, 17);1;3822
27;0.75;;(3, 17);;(3, 17);1;3823
27;0.75;;(3, 17);;(3, 17);1;3824
27;0.75;;(3, 17);;(3, 17);1;3825
27;0.75;;(3, 17);;(3, 17);1;3826
27;0.75;;(3, 17);;(3, 17);1;3827
27;0.75;;(3, 17);;(3, 17);1;3828
27;0.75;;(3, 17);;(3, 17);1;3829
27;0.75;;(3, 17);;(3, 17);1;3830
27;0.75;;(3, 17);;(3, 17);1;3831
27;0.75;;(3, 17);;(3, 17);1;3832
27;0.75;;(3, 17);;(3, 17);1;3833
27;0.75;;(3, 17);;(3, 17);1;3834
27;0.75;;(3, 17);;(3, 17);1;3835
27;0.75;;(3, 17);;(3, 17);1;3836
27;0.75;;(3, 17);;(3, 17);1;3837
27;0.75;;(3, 17);;(3, 17);1;3838
27;0.75;;(3, 17);;(3, 17);1;3839
27;0.75;;(3, 17);;(3, 17);1;3840
27;0.75;;(3, 17);;(3, 17);1;3841
27;0.75;;(3, 17);;(3, 17);1;3842
27;0.75;;(3, 17);;(3, 17);1;3843
27;0.75;;(3, 17);;(3, 17);1;3844
27;0.75;;(3, 17);;(3, 17);1;3845
27;0.75;;(3, 17);;(3, 17);1;3846
27;0.75;;(3, 17);;(3, 17);1;3847
27;0.75;;(3, 17);;(3, 17);1;3848
27;0.75;;(3, 17);;(3, 17);1;3849
27;0.75;;(3, 17);;(3, 17);1;3850
27;0.75;;(3, 17);;(3, 17);1;3851
27;0.75;;(3, 17);;(3, 17);1;3852
27;0.75;;(3, 17);;(3, 17);1;3853
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3854
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3855
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3856
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3857
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3858
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3859
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3860
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3861
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3862
27;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;3863
